task,archive_path,parent_path,archive_method_family,transfer_hint,source_policy,archive_nodes,archive_initializers,archive_initializer_elements,archive_constant_elements,archive_parameter_elements_static,archive_terminal_op,archive_op_types,archive_opset,archive_file_size,parent_nodes,parent_initializers,parent_initializer_elements,parent_constant_elements,parent_parameter_elements_static,parent_terminal_op,parent_op_types,parent_opset,parent_file_size,archive_score_task,archive_score_path,archive_score_ok,archive_score_valid_all_checked,archive_score_examples_checked,archive_score_examples_passed,archive_score_examples_failed,archive_score_memory,archive_score_params,archive_score_cost,archive_score_points,archive_score_file_size,archive_score_sha256,archive_score_error,parent_score_task,parent_score_path,parent_score_ok,parent_score_valid_all_checked,parent_score_examples_checked,parent_score_examples_passed,parent_score_examples_failed,parent_score_memory,parent_score_params,parent_score_cost,parent_score_points,parent_score_file_size,parent_score_sha256,parent_score_error,archive_minus_parent_cost,archive_lower_and_valid
task343,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task343.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task343.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,34,26,368,0,368,Pad,And:1;Cast:7;Concat:1;Einsum:2;Equal:4;Gather:6;Mod:1;Pad:2;ReduceMin:2;Slice:3;Squeeze:1;Where:4,18,5126,34,26,368,0,368,Pad,And:1;Cast:7;Concat:1;Einsum:2;Equal:4;Gather:6;Mod:1;Pad:2;ReduceMin:2;Slice:3;Squeeze:1;Where:4,18,5126,task343,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task343.onnx,True,True,266,266,0,1171,368,1539,17.66111186616112,5126,2910f35126f46caf36c68c4e769c16d7bfc0155c8624786d2957e57804744f70,,task343,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task343.onnx,True,True,266,266,0,1171,368,1539,17.66111186616112,5126,2910f35126f46caf36c68c4e769c16d7bfc0155c8624786d2957e57804744f70,,0,False
task344,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task344.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task344.onnx,single_terminal_einsum,rederive_rule_as_one_direct_output_einsum,analysis_only_do_not_copy_or_submit_archive_model,1,5,692,0,692,Einsum,Einsum:1,13,3059,1,5,692,0,692,Einsum,Einsum:1,13,3059,task344,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task344.onnx,True,True,266,266,0,0,692,692,18.460414044382333,3059,1675e6f496e5f83b0c59d8d7131ca1100b8c5dc17466f22a530eca1e88774541,,task344,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task344.onnx,True,True,266,266,0,0,692,692,18.460414044382333,3059,1675e6f496e5f83b0c59d8d7131ca1100b8c5dc17466f22a530eca1e88774541,,0,False
task345,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task345.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task345.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,1,2,1110,0,1110,Conv,Conv:1,13,4655,35,17,64,0,64,Where,And:5;Cast:6;Concat:1;Gather:5;Or:5;Pad:1;Slice:6;Where:1;Xor:5,18,2472,task345,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task345.onnx,True,True,264,264,0,0,1110,1110,17.98788470569362,4655,7359b9e38e2f4d3c2152c34295451888b4608ff803eaf877f645835d3b86006c,,task345,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task345.onnx,True,True,264,264,0,1431,64,1495,17.690118514175214,2472,e890ad707fae08730ed1411af9e3da53e716328922ce416631d253632731dd96,,-385,True
task346,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task346.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task346.onnx,quantized_local_detection,derive_integer_margin_and_crop_local_kernel_support,analysis_only_do_not_copy_or_submit_archive_model,25,11,30,0,30,Pad,Add:4;Cast:3;Concat:5;Equal:1;Not:1;Pad:1;QLinearConv:1;ReduceMax:2;ScatterElements:1;Slice:3;Split:1;TopK:1;Unsqueeze:1,14,2850,25,11,30,0,30,Pad,Add:4;Cast:3;Concat:5;Equal:1;Not:1;Pad:1;QLinearConv:1;ReduceMax:2;ScatterElements:1;Slice:3;Split:1;TopK:1;Unsqueeze:1,14,2850,task346,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task346.onnx,True,True,267,267,0,1224,30,1254,17.865906278807135,2850,2ebe6886be6c07f72bea7a3b614b2b979768cbbd99edef242d71c86d88af478a,,task346,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task346.onnx,True,True,267,267,0,1224,30,1254,17.865906278807135,2850,2ebe6886be6c07f72bea7a3b614b2b979768cbbd99edef242d71c86d88af478a,,0,False
task347,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task347.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task347.onnx,general_tensor_graph,inspect_constant_and_shape_control_compression,analysis_only_do_not_copy_or_submit_archive_model,5,4,26,0,26,MaxUnpool,Greater:1;MaxUnpool:1;Slice:2;Where:1,9,792,5,4,26,0,26,MaxUnpool,Greater:1;MaxUnpool:1;Slice:2;Where:1,9,792,task347,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task347.onnx,True,True,269,269,0,117,26,143,20.03715536974009,792,12d173701db38bc50e1a06fcbc76648c0009ea658f756c3fbba8fd1003a992c7,,task347,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task347.onnx,True,True,269,269,0,117,26,143,20.03715536974009,792,12d173701db38bc50e1a06fcbc76648c0009ea658f756c3fbba8fd1003a992c7,,0,False
task348,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task348.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task348.onnx,general_tensor_graph,inspect_constant_and_shape_control_compression,analysis_only_do_not_copy_or_submit_archive_model,31,11,97,0,97,ConvInteger,Abs:1;Add:2;Cast:7;ConvInteger:1;Div:3;Einsum:5;Equal:1;Less:1;LessOrEqual:2;Mod:1;Sub:2;Where:5,14,2554,20,12,93,0,93,Equal,Abs:1;ArgMax:1;Cast:1;Einsum:3;Equal:2;Less:3;Mod:1;Pad:1;ReduceSum:1;Sub:2;Where:4,12,2012,task348,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task348.onnx,True,True,265,265,0,553,97,650,18.523027637110317,2554,3a58f237574cf4e97d8099842d24e889bbdb18a8fe49e97cf6003fae4feabae5,,task348,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task348.onnx,True,True,265,265,0,1612,93,1705,17.558679610282383,2012,8f5aaac779988d2c193dc2946acdd34cba84e0d5c5544ffdf9e04b9dfac6dbb5,,-1055,True
task349,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task349.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task349.onnx,quantized_local_detection,derive_integer_margin_and_crop_local_kernel_support,analysis_only_do_not_copy_or_submit_archive_model,13,11,1182,0,1182,Equal,Cast:2;Equal:1;Gather:1;Max:1;MaxPool:1;Min:1;Mul:1;QLinearConv:2;ReduceMax:1;Transpose:1;Where:1,17,2664,13,12,747,0,747,Equal,Cast:2;Equal:1;Gather:1;Max:1;MaxPool:1;Min:1;Mul:1;QLinearConv:2;ReduceMax:1;Transpose:1;Where:1,17,2264,task349,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task349.onnx,True,True,267,267,0,13710,1182,14892,15.391420565007392,2664,f7ad5e72db458e26eadd854f4a334b40a15c5374cabd9a0b8b8254bceab71999,,task349,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task349.onnx,True,True,267,267,0,11733,747,12480,15.56811735807658,2264,eba8b72bb8ab3374554fe8f6a8f2957a84cf2fe02f7c6821d43ecc27500eb5dc,,2412,False
task350,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task350.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task350.onnx,single_terminal_einsum,rederive_rule_as_one_direct_output_einsum,analysis_only_do_not_copy_or_submit_archive_model,1,9,428,0,428,Einsum,Einsum:1,13,2360,1,9,428,0,428,Einsum,Einsum:1,13,2360,task350,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task350.onnx,True,True,267,267,0,0,428,428,18.940876804418203,2360,36347083a3e94eeb3aee50bfc307b5171afa56c691e6d0bbf642399025b546e6,,task350,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task350.onnx,True,True,267,267,0,0,428,428,18.940876804418203,2360,36347083a3e94eeb3aee50bfc307b5171afa56c691e6d0bbf642399025b546e6,,0,False
task351,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task351.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task351.onnx,general_tensor_graph,rederive_rule_with_fewer_materialized_intermediates,analysis_only_do_not_copy_or_submit_archive_model,9,7,58,0,58,Pad,Add:1;Cast:3;Concat:1;Einsum:2;Pad:1;Slice:1,13,1200,11,7,29,0,29,Pad,ArgMax:2;Cast:2;Concat:1;Einsum:2;Pad:1;Slice:1;Sub:2,17,990,task351,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task351.onnx,True,True,265,265,0,937,58,995,18.097257262841406,1200,c657e08a27228c68249ab34f4197ff9b3b7b27601b05a0a51c415384ded11a8c,,task351,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task351.onnx,True,True,265,265,0,1200,29,1229,17.886043890433967,990,91d5bee2ae4736b4512997b694aeea1262276bea276f76c91e520ed4e9a31cf8,,-234,True
task352,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task352.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task352.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,1,2,460,0,460,Conv,Conv:1,13,2092,1,2,460,0,460,Conv,Conv:1,13,2092,task352,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task352.onnx,True,True,266,266,0,0,460,460,18.86877351051686,2092,7e1e11e49412d1b5c391f3bb4df9c5a93f1e826c787aac857f91ceac745a4d17,,task352,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task352.onnx,True,True,266,266,0,0,460,460,18.86877351051686,2092,7e1e11e49412d1b5c391f3bb4df9c5a93f1e826c787aac857f91ceac745a4d17,,0,False
task353,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task353.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task353.onnx,gather_scatter_relayout,derive_direct_coordinate_mapping_or_terminal_gather,analysis_only_do_not_copy_or_submit_archive_model,17,5,62,0,62,ScatterND,Add:2;Cast:5;Concat:3;Einsum:4;ScatterND:1;Sign:2,17,1438,17,5,62,0,62,ScatterND,Add:2;Cast:5;Concat:3;Einsum:4;ScatterND:1;Sign:2,17,1438,task353,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task353.onnx,True,True,271,271,0,182,62,244,19.5028317747068,1438,aca31888d6a834f7b63c41dc1e48addce3f44ca64537d5351f9ba073bc41b18b,,task353,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task353.onnx,True,True,271,271,0,182,62,244,19.5028317747068,1438,aca31888d6a834f7b63c41dc1e48addce3f44ca64537d5351f9ba073bc41b18b,,0,False
task354,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task354.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task354.onnx,pool_propagation,inspect_constant_and_shape_control_compression,analysis_only_do_not_copy_or_submit_archive_model,19,14,74,0,74,Equal,Cast:2;Concat:1;Einsum:1;Equal:1;MaxPool:4;Min:4;Mul:1;Pad:1;QLinearMatMul:1;Resize:1;Slice:2,18,1432,16,9,46,0,46,Equal,Cast:2;Concat:1;Conv:1;Equal:1;MaxPool:4;Pad:1;Slice:1;Where:5,18,1216,task354,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task354.onnx,True,True,266,266,0,1990,74,2064,17.367598873398546,1432,051af87bad4927423d8d962c8cc0fe0cd645b5abd69e89a4f6105d9d0191e11e,,task354,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task354.onnx,True,True,266,266,0,2170,46,2216,17.296540952132826,1216,5bfc383e2672e76b5f92058ea4a6bd2269159c35de26e008e83700829e6c283d,,-152,True
task355,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task355.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task355.onnx,pool_propagation,rederive_rule_with_fewer_materialized_intermediates,analysis_only_do_not_copy_or_submit_archive_model,10,3,10,0,10,Pad,Cast:1;Div:1;Einsum:2;GlobalAveragePool:1;GreaterOrEqual:1;Less:1;Max:1;Pad:1;ReduceMax:1,13,865,18,5,43,0,43,Einsum,ArgMax:1;ArgMin:1;Cast:2;Div:1;Einsum:4;Equal:2;Greater:1;Max:1;Mul:2;Sub:1;Unsqueeze:1;Where:1,12,1436,task355,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task355.onnx,True,True,267,267,0,264,10,274,19.38687189361193,865,caabdaae57238c64eb65c1bbc8fc090bd2c127f6d9b850fa9580178d82ea3909,,task355,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task355.onnx,True,True,267,267,0,496,43,539,18.710284429091004,1436,6cbc2c90bcc24462c17e76c9a6107f88f56de8134663cfeed882bcc6582f05fa,,-265,True
task356,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task356.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task356.onnx,pool_propagation,rederive_rule_with_fewer_materialized_intermediates,analysis_only_do_not_copy_or_submit_archive_model,10,5,20,0,20,ConvInteger,ConvInteger:1;Max:1;MaxPool:4;Min:2;QuantizeLinear:1;Slice:1,13,754,11,4,19,0,19,ConvInteger,Add:1;Cast:1;ConvInteger:1;Max:1;MaxPool:4;Mul:2;Slice:1,14,1178,task356,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task356.onnx,True,True,266,266,0,1200,20,1220,17.893393862272696,754,1292065051659c4c459876e2cb867d33b078633dc5b70777947a25006f3a98c7,,task356,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task356.onnx,True,True,266,266,0,1300,19,1319,17.815370847282686,1178,24e9acdd6b1002612e9f26807572e0509780a13c22a7502c9e67d7a87d69306c,,-99,True
task357,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task357.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task357.onnx,reduction_mask_logic,rederive_rule_with_fewer_materialized_intermediates,analysis_only_do_not_copy_or_submit_archive_model,11,5,32,0,32,ConvInteger,Add:1;Cast:1;ConvInteger:1;Less:1;Min:1;Mod:1;ReduceSum:1;Sub:3;Where:1,18,631,13,6,33,0,33,ConvInteger,Add:1;Cast:2;ConvInteger:1;Div:1;Equal:1;Greater:1;Min:1;Mod:1;ReduceSum:1;Sub:2;Where:1,14,926,task357,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task357.onnx,True,True,13,13,0,247,32,279,19.368788218178636,631,42ebe5e0ea08962858f8bd082f711a22b5996eea1510d58386b7f0e5e5f19d5c,,task357,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task357.onnx,True,True,13,13,0,258,33,291,19.326676732828506,926,aa2e6a783ee448c5920f430044b4d60e7f1b24865562c676d93c8c3237168058,,-12,True
task358,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task358.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task358.onnx,quantized_local_detection,derive_integer_margin_and_crop_local_kernel_support,analysis_only_do_not_copy_or_submit_archive_model,35,14,89,0,89,Equal,Cast:8;Concat:2;Einsum:4;Equal:1;Greater:5;QLinearConv:4;QLinearMatMul:1;ReduceMax:1;Reshape:4;Where:4;Xor:1,13,2296,54,13,157,0,157,Equal,Add:2;ArgMax:4;Cast:13;Div:1;Einsum:4;Equal:5;Gather:4;Greater:2;Less:2;Max:1;Mod:4;Pad:1;ReduceMax:1;ReduceSum:1;Sqrt:1;Sub:2;Where:6,13,2819,task358,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task358.onnx,True,True,265,265,0,2495,89,2584,17.14290613509751,2296,284473aaa644ef5d3a1453d6785e4b2c55b0c31b4ce9fead320ce2559419a0b9,,task358,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task358.onnx,True,True,265,265,0,3641,157,3798,16.757770108627767,2819,f5fd5ba0f5d9b4520f86ea93fc857886a3d3b9dd621e6e1761a8a5d1e29e57c8,,-1214,True
task359,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task359.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task359.onnx,reduction_mask_logic,inspect_constant_and_shape_control_compression,analysis_only_do_not_copy_or_submit_archive_model,19,6,15,0,15,Equal,ArgMax:2;Cast:2;Equal:1;Greater:2;GreaterOrEqual:1;Max:1;ReduceMax:2;ReduceSum:4;Where:4,13,1617,19,4,13,0,13,Equal,ArgMax:2;Cast:2;Equal:1;Greater:2;GreaterOrEqual:1;Max:1;ReduceMax:2;ReduceSum:4;Where:4,12,1605,task359,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task359.onnx,True,True,266,266,0,4269,15,4284,16.63735756843236,1617,90845abfbbfb565e107a13896f223d53a39a45e948b5596ace983b8cc7033c5c,,task359,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task359.onnx,True,True,266,266,0,4269,13,4282,16.637824530850374,1605,1dcaae87acaad08619afc4b2c37cfb4ed59e0077c8dca0a9e364e47e1fbf54e9,,2,False
task360,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task360.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task360.onnx,single_terminal_einsum,rederive_rule_as_one_direct_output_einsum,analysis_only_do_not_copy_or_submit_archive_model,1,3,340,0,340,Einsum,Einsum:1,13,1634,1,3,340,0,340,Einsum,Einsum:1,13,1634,task360,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task360.onnx,True,True,266,266,0,0,340,340,19.17105438238979,1634,8ef438c032e15f0701ca184a2995915bbd4d03bad58d1568bc136043ee4dd6e8,,task360,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task360.onnx,True,True,266,266,0,0,340,340,19.17105438238979,1634,8ef438c032e15f0701ca184a2995915bbd4d03bad58d1568bc136043ee4dd6e8,,0,False
task361,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task361.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task361.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,61,26,362,0,362,Equal,Add:8;ArgMin:2;Cast:8;Clip:1;Concat:2;Conv:1;Div:3;Equal:2;Gather:1;GridSample:1;MaxPool:2;Mod:3;Mul:7;Pad:1;ReduceMin:1;Reshape:5;ScatterElements:1;Slice:1;Sub:9;TopK:1;Unsqueeze:1,18,3416,61,27,360,0,360,Equal,Add:8;ArgMin:2;Cast:8;Clip:1;Concat:2;Conv:1;Div:3;Equal:2;Gather:1;GridSample:1;MaxPool:2;Mod:3;Mul:7;Pad:1;ReduceMin:1;Reshape:5;ScatterElements:1;Slice:1;Sub:9;TopK:1;Unsqueeze:1,18,3514,task361,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task361.onnx,True,True,266,266,0,4244,362,4606,16.56488491961937,3416,66c324166982890165c500b1e7c4681a0d2c4f0d009903c75ddad62665c73b41,,task361,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task361.onnx,True,True,266,266,0,4244,360,4604,16.565319230158227,3514,e7b5078d39082a0add7c4bc2566dc6171b95fdaaaeee84d50b3c648370b85aa3,,2,False
task362,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task362.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task362.onnx,terminal_einsum,fuse_shape_or_mask_selection_into_terminal_einsum,analysis_only_do_not_copy_or_submit_archive_model,9,5,81,0,81,Einsum,Concat:2;Einsum:4;Gemm:1;Sub:1;Sum:1,13,1160,16,7,113,0,113,Einsum,Add:1;Cast:3;Concat:1;Einsum:3;Equal:1;Gather:1;ReduceSum:1;ScatterElements:2;Sub:2;Unsqueeze:1,12,1825,task362,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task362.onnx,True,True,267,267,0,40,81,121,20.20420945440326,1160,628facede3892e075158ac83c8f3d09092565d7120bee9204861e18d35e0916d,,task362,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task362.onnx,True,True,267,267,0,408,113,521,18.744249958246634,1825,b8dee60f7de2d1db2e86ca11973e26c3d298c74384cc798cba5bff359d29c3a8,,-400,True
task363,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task363.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task363.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,57,24,283,0,283,Pad,Add:2;And:3;ArgMax:2;Cast:13;Concat:1;Conv:2;Equal:7;Gather:2;Greater:1;Max:1;Mul:4;Not:3;Or:2;Pad:2;ReduceMax:2;ReduceMin:2;ReduceSum:1;Reshape:4;Slice:3,18,3130,51,21,264,0,264,Pad,Add:2;And:3;ArgMax:2;Cast:11;Concat:1;Conv:2;Equal:5;Gather:2;Greater:1;Max:1;Mul:2;Not:3;Or:2;Pad:2;ReduceMax:2;ReduceMin:2;ReduceSum:1;Reshape:4;Slice:3,18,2870,task363,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task363.onnx,True,True,265,265,0,4001,283,4284,16.63735756843236,3130,993ed2e49657ad0d213afff704284101d86a3c3a79f539607b91ac88ee5ee0a0,,task363,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task363.onnx,True,True,265,265,0,3995,264,4259,16.643210330076787,2870,8b7911803134bf1542a6840b8a059b05384cc272ff3e94dd23208eb27fe95f1b,,25,False
task364,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task364.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task364.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,27,7,102,0,102,Equal,Add:1;Cast:1;Conv:1;ConvInteger:1;Equal:1;Gather:2;MaxPool:9;Mod:1;Mul:9;Pad:1,17,2168,27,8,100,0,100,Equal,Add:1;Cast:1;Conv:1;ConvInteger:1;Equal:1;Gather:2;MaxPool:9;Mod:1;Mul:9;Pad:1,18,2200,task364,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task364.onnx,True,True,266,266,0,14540,102,14642,15.408350609793413,2168,f19018a3101987f4fabfdbdb561c99040bced6864f2b2371c29618faca94c660,,task364,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task364.onnx,True,True,266,266,0,14540,100,14640,15.408487212484697,2200,2d094d027b95b9f18477158e51c14e32b3d72d743acb552c57d180cfcaf6340e,,2,False
task365,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task365.onnx,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task365.onnx,conv_local_detection,derive_minimal_local_kernel_and_remove_zero_halo,analysis_only_do_not_copy_or_submit_archive_model,114,8,45,0,45,Pad,Add:4;And:7;ArgMax:8;ArgMin:4;Cast:19;Conv:1;Einsum:2;Equal:2;Flatten:2;Gather:6;Greater:2;GreaterOrEqual:7;Less:8;Pad:1;ReduceMax:8;ReduceMin:1;ReduceSum:1;Sign:6;Sub:4;Where:21,14,5908,85,23,113,0,113,Pad,Add:12;And:9;ArgMax:1;Cast:12;Conv:2;Div:1;Einsum:1;Equal:3;Flatten:1;Gather:8;GatherElements:2;Greater:1;GreaterOrEqual:2;Less:6;Min:4;Mod:1;Pad:1;Split:2;Squeeze:6;TopK:1;Transpose:1;Unsqueeze:6;Where:2,18,3849,task365,E:\kongming\NGC-work\workplace C\neurogolf-2026-work\data\external\neurogolf7300_archive\onnx\task365.onnx,True,True,266,266,0,2043,45,2088,17.35603805099747,5908,8b8bef101b579b7b44e6c8678875c1b81ebeb204d11c054e16cb419ea78a306d,,task365,E:\kagglegolf\submissions\candidates\GOLF_20260713_C5_05\onnx\task365.onnx,True,True,266,266,0,3006,113,3119,16.954732283392197,3849,7dd1e64edfb24a3927a67e0702b338f8a0df3c5ce54407cbbfff3e3d59d30ddf,,-1031,True
